Date,City,Country,Temperature,Humidity,Pressure,Weather,Wind Speed,Latitude,Longitude
2024-04-20 23:39:46,Beirut,LB,19.41,77,1014,few clouds,1.54,33.8889,35.4944
2024-04-20 23:39:46,Belgrade,RS,9.93,55,1010,clear sky,2.06,44.804,20.4651
2024-04-20 23:39:47,Belize City,BZ,29.45,76,1012,broken clouds,4.63,17.4995,-88.1976
2024-04-20 23:39:47,Bengaluru,IN,27.8,69,1013,few clouds,1.03,12.9762,77.6033
2024-04-20 23:39:48,Berlin,DE,4.05,75,1007,clear sky,3.13,52.5244,13.4105
2024-04-20 23:39:48,Bilbao,ES,11.51,74,1022,few clouds,1.34,43.2627,-2.9253
2024-04-20 23:39:49,Birmingham,US,17.89,79,1018,overcast clouds,2.57,33.5207,-86.8025
2024-04-20 23:39:49,Bogota,CO,15.73,94,1025,broken clouds,3.6,4.6097,-74.0817
2024-04-20 23:39:50,Boise,US,20.91,27,1019,clear sky,3.09,43.6135,-116.2035
2024-04-20 23:39:50,Bombay,IN,28.99,70,1007,haze,1.54,19.0144,72.8479
2024-04-20 23:39:51,Bordeaux,FR,11.22,53,1024,clear sky,5.14,44.8404,-0.5805
2024-04-20 23:39:52,Boston,US,14.74,60,1008,overcast clouds,2.68,42.3584,-71.0598
2024-04-20 23:39:52,Brasilia,BR,24.51,65,1019,clear sky,4.12,-15.7797,-47.9297
2024-04-20 23:39:53,Brisbane,AU,17.49,96,1018,scattered clouds,4.12,-27.4679,153.0281
2024-04-20 23:39:53,Bristol,US,13.64,75,1008,broken clouds,3.13,41.8334,-71.1662
2024-04-20 23:39:54,Brussels,BE,6.17,82,1025,broken clouds,3.6,50.8504,4.3488
2024-04-20 23:39:54,Bucharest,RO,11.27,70,1005,clear sky,4.92,44.4323,26.1063
2024-04-20 23:39:55,Budapest,HU,6.95,80,1012,clear sky,4.12,47.498,19.0399
2024-04-20 23:39:55,Buenos Aires,AR,23.24,75,1011,clear sky,2.57,-34.6132,-58.3772
2024-04-20 23:39:56,Bursa,TR,7.02,93,1013,overcast clouds,2.56,40.1667,29.0833
2024-04-20 23:39:56,Busan,KR,14.99,88,1009,broken clouds,3.6,35.1028,129.0403
2024-04-20 23:39:57,Cairo,EG,21.42,64,1014,clear sky,6.69,30.0626,31.2497
2024-04-20 23:39:57,Calgary,CA,9.98,30,1021,clear sky,9.77,51.0501,-114.0853
2024-04-20 23:39:58,Cambridge,CA,4.75,61,1017,overcast clouds,7.2,43.3601,-80.3127
2024-04-20 23:39:58,Campinas,BR,26.89,44,1018,clear sky,0,-22.9056,-47.0608
2024-04-20 23:39:59,Canberra,AU,4.68,94,1033,clear sky,1.2,-35.2835,149.1281
2024-04-20 23:40:00,Cape Town,ZA,13.48,92,1013,fog,1.54,-33.9258,18.4232
2024-04-20 23:40:00,Caracas,VE,25.67,66,1010,light intensity drizzle,3.09,10.488,-66.8792
2024-04-20 23:40:01,Casablanca,MA,17.86,63,1012,clear sky,2.68,33.5928,-7.6192
2024-04-20 23:40:01,Changsha,CN,19.09,85,1009,overcast clouds,1.03,28.2,112.9667
2024-04-20 23:40:02,Chengdu,CN,16.94,88,1010,clear sky,1,30.6667,104.0667
2024-04-20 23:40:04,Chennai,IN,29.4,85,1005,scattered clouds,4.02,13.0878,80.2785
2024-04-20 23:40:04,Chicago,US,6.77,45,1024,broken clouds,8.49,41.85,-87.65
2024-04-20 23:40:05,Chittagong,BD,28.33,83,1004,broken clouds,6.8,22.9167,91.5
2024-04-20 23:40:06,Chongqing,CN,17.31,98,974,light rain,2,29.5628,106.5528
2024-04-20 23:40:07,Christchurch,NZ,10.92,95,1021,overcast clouds,3.09,-43.5333,172.6333
2024-04-20 23:40:07,Cincinnati,US,13.26,37,1012,clear sky,4.12,39.162,-84.4569
2024-04-20 23:40:08,Cleveland,US,8.04,49,1020,broken clouds,6.69,41.4995,-81.6954
2024-04-20 23:40:08,Cologne,DE,6.2,84,1020,overcast clouds,6.17,50.9333,6.95
2024-04-20 23:40:09,Colombo,LK,27.97,80,1007,overcast clouds,2.29,6.9319,79.8478
2024-04-20 23:40:09,Colorado Springs,US,2.76,88,1023,fog,3.6,38.8339,-104.8214
2024-04-20 23:40:10,Columbus,US,12.39,39,1024,few clouds,8.75,39.9612,-82.9988
2024-04-20 23:40:11,Copenhagen,DK,3.28,76,1021,clear sky,2.57,55.6759,12.5655
2024-04-20 23:40:11,Cordoba,AR,27.47,50,1009,broken clouds,4.12,-31.4135,-64.1811
2024-04-20 23:40:12,Daegu,KR,14.47,88,1009,overcast clouds,3.09,35.8,128.55
2024-04-20 23:40:12,Dakar,SN,22.07,88,1009,clear sky,4.12,14.6937,-17.4441
2024-04-20 23:40:13,Dallas,US,9.59,96,1022,thunderstorm,7.72,32.7668,-96.7836
2024-04-20 23:40:13,Damascus,SY,18.42,33,1010,clear sky,1.22,33.5102,36.2913
2024-04-20 23:40:14,Dar es Salaam,TZ,24.6,95,1010,moderate rain,3.73,-6.8235,39.2695
2024-04-20 23:40:14,Denver,US,1.28,91,1026,light rain,1.34,39.7392,-104.9847
2024-04-20 23:40:15,Detroit,US,8.1,44,1018,overcast clouds,6.17,42.3314,-83.0458
2024-04-20 23:40:15,Dhaka,BD,28.99,79,1001,haze,4.63,23.7104,90.4074
2024-04-20 23:40:16,Doha,QA,25.38,63,1008,clear sky,4.63,25.2867,51.5333
2024-04-20 23:40:17,Dortmund,DE,4.93,91,1021,overcast clouds,4.12,51.5167,7.45
2024-04-20 23:40:17,Douala,CM,25.95,94,1008,few clouds,0,4.0483,9.7043
2024-04-20 23:40:18,Dresden,DE,3.98,88,1013,broken clouds,2.06,51.0509,13.7383
2024-04-20 23:40:18,Dubai,AE,25.54,65,1008,clear sky,2.06,25.2582,55.3047
2024-04-20 23:40:19,Dublin,US,21.94,51,1018,clear sky,5.14,37.7021,-121.9358
2024-04-20 23:40:19,Durban,ZA,20.51,77,1013,broken clouds,3.35,-29.8579,31.0292
2024-04-20 23:40:20,Dusseldorf,DE,6.07,86,1022,broken clouds,6.17,51.2217,6.7762
2024-04-20 23:40:20,Edinburgh,GB,7.34,80,1030,scattered clouds,4.12,55.9521,-3.1965
2024-04-20 23:40:21,Edmonton,CA,13.26,19,1009,clear sky,5.14,53.5501,-113.4687
2024-04-20 23:40:22,El Paso,US,25.2,27,1017,few clouds,4.63,31.8001,-106.2005
2024-04-20 23:40:22,Erbil,IQ,17.9,59,1010,overcast clouds,1.03,36.1926,44.0106
2024-04-20 23:40:23,Esfahan,IR,12.8,39,1011,broken clouds,2.59,32.6572,51.6776
2024-04-20 23:40:23,Essen,DE,5.17,94,1022,overcast clouds,1.34,51.45,7.0167
2024-04-20 23:40:24,Faisalabad,PK,22.23,57,1006,clear sky,2.77,31.4167,73.0833
2024-04-20 23:40:24,Fez,MA,15.14,100,1014,broken clouds,1.54,34.0372,-4.9998
2024-04-20 23:40:25,Florence,IT,8.06,82,1014,scattered clouds,1.54,43.7667,11.25
2024-04-20 23:40:26,Fortaleza,BR,26.07,89,1011,light rain,3.09,-3.7227,-38.5247
2024-04-20 23:40:26,Frankfurt,DE,6.52,83,1019,broken clouds,3.09,50.1167,8.6833
2024-04-20 23:40:27,Freetown,SL,27.84,83,1009,scattered clouds,3.6,8.484,-13.2299
2024-04-20 23:40:27,Fukuoka,JP,18.6,80,1008,broken clouds,5.14,33.6064,130.4181
2024-04-20 23:40:28,Fuzhou,CN,21.94,96,1010,overcast clouds,1.44,26.0614,119.3061
2024-04-20 23:40:28,Geneva,US,5.67,52,1021,overcast clouds,7.2,41.8875,-88.3054
2024-04-20 23:40:29,Genoa,IT,10.42,62,1014,clear sky,2.47,44.4129,8.9573
2024-04-20 23:40:29,Glasgow,GB,10.57,71,1030,overcast clouds,2.06,55.8652,-4.2576
2024-04-20 23:40:30,Gothenburg,SE,0.32,88,1021,clear sky,2.06,57.7072,11.9668
2024-04-20 23:40:31,Guadalajara,MX,32.87,9,1020,few clouds,3.09,20.6667,-103.3333
2024-04-20 23:40:31,Guangzhou,CN,21.97,80,1008,overcast clouds,3.92,23.1167,113.25
2024-04-20 23:40:32,Guatemala City,GT,26.14,56,1017,few clouds,7.2,14.6407,-90.5133
2024-04-20 23:40:32,Guayaquil,EC,31.98,62,1007,moderate rain,1.54,-2.1667,-79.9
2024-04-20 23:40:33,Gwangju,KR,14.71,93,1009,overcast clouds,0.44,35.1547,126.9156
2024-04-20 23:40:33,Haifa,IL,18.17,82,1012,clear sky,0.45,32.8156,34.9892
2024-04-20 23:40:34,Hamburg,DE,5.46,84,1019,broken clouds,1.03,53.55,10
2024-04-20 23:40:34,Hamilton,US,13.12,36,1020,clear sky,7.72,39.1834,-84.5333
2024-04-20 23:40:35,Hanoi,VN,24,94,1003,clear sky,2.37,21.0245,105.8412
2024-04-20 23:40:35,Harare,ZW,15.46,61,1019,clear sky,1.58,-17.8294,31.0539
2024-04-20 23:40:36,Harrisburg,US,20.13,25,1012,scattered clouds,11.32,40.2737,-76.8844
2024-04-20 23:40:37,Hartford,US,16.79,40,1007,few clouds,5.66,41.7668,-72.7662
2024-04-20 23:40:37,Havana,CU,30.24,58,1015,few clouds,5.66,23.133,-82.383
2024-04-20 23:40:38,Helsinki,FI,-1.56,91,1017,light snow,4.92,60.1695,24.9355
2024-04-20 23:40:38,Hiroshima,JP,14.88,95,1012,overcast clouds,0.98,34.3963,132.4594
2024-04-20 23:40:39,Ho Chi Minh City,VN,28.93,76,1008,few clouds,3.09,10.75,106.6667
2024-04-20 23:40:39,Hong Kong,HK,24.63,89,1006,broken clouds,7.6,22.2855,114.1577
2024-04-20 23:40:40,Honolulu,US,25.68,62,1019,scattered clouds,6.17,21.3069,-157.8583
2024-04-20 23:40:40,Houston,US,26.5,76,1012,broken clouds,8.23,29.7633,-95.3633
2024-04-20 23:40:41,Hyderabad,IN,26.73,69,1010,scattered clouds,2.06,17.3753,78.4744
2024-04-20 23:40:42,Indianapolis,US,10.46,45,1022,broken clouds,7.2,39.7684,-86.158
2024-04-20 23:40:42,Islamabad,PK,17.69,73,1008,broken clouds,2.78,33.7104,73.1338
2024-04-20 23:40:43,Istanbul,TR,9.35,82,1010,broken clouds,4.63,41.0351,28.9833
2024-04-20 23:40:43,Izmir,TR,9.97,87,1012,scattered clouds,1.54,38.4622,27.0923
2024-04-20 23:40:44,Jacksonville,US,30.64,48,1015,broken clouds,4.12,30.3322,-81.6556
2024-04-20 23:40:44,Jaipur,IN,28.62,34,1007,haze,1.03,26.9167,75.8167
2024-04-20 23:40:45,Jakarta,ID,27.26,97,1008,overcast clouds,1.61,-6.2146,106.8451
2024-04-20 23:40:45,Jeddah,SA,28.92,28,1007,clear sky,2.06,21.5169,39.2192
2024-04-20 23:40:46,Jerusalem,IL,17.02,29,1013,clear sky,3.6,31.769,35.2163
2024-04-20 23:40:46,Johannesburg,ZA,15.91,55,1019,scattered clouds,0,-26.2023,28.0436
2024-04-20 23:40:47,Kabul,AF,7.43,88,1014,scattered clouds,1.89,34.5,69.4167
2024-04-20 23:40:48,Kampala,UG,18.72,95,1012,light rain,0.88,0.3163,32.5822
2024-04-20 23:40:48,Kanpur,IN,27.8,16,1002,broken clouds,3.69,26.4667,80.35
2024-04-20 23:40:49,Kansas City,US,12.02,38,1026,clear sky,5.14,39.0997,-94.5786
2024-04-20 23:40:49,Karachi,PK,25.9,73,1007,few clouds,3.6,24.9056,67.0822
2024-04-20 23:40:50,Kathmandu,NP,19.12,48,1011,few clouds,1.54,27.7167,85.3167
2024-04-20 23:40:50,Khartoum,SD,34.81,9,1005,broken clouds,5.36,15.5518,32.5324
2024-04-20 23:40:51,Kiev,UA,9.91,82,1012,light rain,3.16,50.4333,30.5167
2024-04-20 23:40:51,Kingston,JM,30.25,65,1011,few clouds,7.72,17.997,-76.7936
2024-04-20 23:40:52,Kinshasa,CD,29.21,79,1010,few clouds,2.06,-4.3246,15.3215
2024-04-20 23:40:52,Kolkata,IN,29.97,89,1001,haze,4.12,22.5697,88.3697
2024-04-20 23:40:53,Kuala Lumpur,MY,26.75,89,1008,few clouds,1.54,3.1431,101.6865
2024-04-20 23:40:54,Kunming,CN,12.96,67,1015,clear sky,1,25.0389,102.7183
2024-04-20 23:40:54,Kuwait City,KW,26.6,67,1008,clear sky,2.24,29.3697,47.9783
2024-04-20 23:40:55,Kyoto,JP,16.06,87,1013,overcast clouds,0.51,35.0211,135.7538
2024-04-20 23:40:55,Lagos,NG,30.18,86,1009,overcast clouds,0.69,6.5833,3.75
2024-04-20 23:40:56,Lahore,PK,23.99,60,1006,smoke,4.12,31.5497,74.3436
2024-04-20 23:40:56,Las Vegas,US,31.68,14,1014,clear sky,4.47,36.175,-115.1372
2024-04-20 23:40:57,Leeds,GB,7.57,72,1031,scattered clouds,3.09,53.7964,-1.5477
2024-04-20 23:40:57,Leipzig,DE,3.77,94,1019,broken clouds,1.03,51.342,12.375
2024-04-20 23:40:58,Lima,PE,23.14,64,1012,clear sky,5.66,-12.0432,-77.0282
2024-04-20 23:40:58,Lisbon,PT,18.24,82,1015,clear sky,3.09,38.7167,-9.1333
2024-04-20 23:40:59,Ljubljana,SI,4.21,82,1005,scattered clouds,2.06,46.0511,14.5051
2024-04-20 23:40:59,London,GB,6.92,73,1028,few clouds,2.57,51.5085,-0.1257
2024-04-20 23:41:00,Los Angeles,US,20.51,64,1019,clear sky,5.66,34.0522,-118.2437
2024-04-20 23:41:01,Louisville,US,14.72,33,1021,clear sky,5.36,38.2542,-85.7594
2024-04-20 23:41:01,Luanda,AO,28,88,1009,scattered clouds,2.06,-8.8368,13.2343
2024-04-20 23:41:02,Lusaka,ZM,18.28,61,1016,clear sky,1.79,-15.4067,28.2871
2024-04-20 23:41:02,Luxembourg,BE,3.04,97,1024,overcast clouds,5.87,50,5.5
2024-04-20 23:41:03,Lyon,FR,3.7,66,1025,clear sky,1.58,45.75,4.5833
2024-04-20 23:41:03,Macau,MO,24.48,88,1006,few clouds,7.72,22.2006,113.5461
2024-04-20 23:41:04,Madras,IN,29.4,85,1005,scattered clouds,4.02,13.0878,80.2785
2024-04-20 23:41:04,Madrid,ES,17.43,31,1014,clear sky,4.12,40.4165,-3.7026
2024-04-20 23:41:05,Malmo,SE,2.84,74,1021,few clouds,2.56,55.6059,13.0007
2024-04-20 23:41:06,Managua,NI,35.69,41,1008,few clouds,7.2,12.1328,-86.2504
2024-04-20 23:41:06,Manama,BH,26.07,62,1008,clear sky,3.6,26.2154,50.5832
2024-04-20 23:41:07,Manchester,GB,8.37,61,1029,broken clouds,1.38,53.4809,-2.2374
2024-04-20 23:41:07,Manila,PH,27.96,75,1011,scattered clouds,2.57,14.6042,120.9822
2024-04-20 23:41:08,Maputo,MZ,22.82,94,1014,few clouds,2.06,-25.9653,32.5892
2024-04-20 23:41:08,Marrakech,MA,17.04,59,1013,scattered clouds,5.14,31.6315,-8.0083
2024-04-20 23:41:09,Marseille,FR,9.16,45,1014,clear sky,3.14,43.3333,5.5
2024-04-20 23:41:09,Mashhad,IR,16.08,51,1014,clear sky,2.06,36.297,59.6062
2024-04-20 23:41:10,Mecca,SA,28.74,27,1007,clear sky,2.97,21.4267,39.8261
2024-04-20 23:41:10,Medan,ID,25.57,94,1007,scattered clouds,0,3.5833,98.6667
2024-04-20 23:41:11,Medellin,CO,21.29,85,1018,thunderstorm with light rain,5.81,6.2518,-75.5636
2024-04-20 23:41:11,Melbourne,US,28.09,68,1015,clear sky,6.17,28.0836,-80.6081
2024-04-20 23:41:12,Memphis,US,16.3,41,1022,light rain,6.17,35.1495,-90.049
2024-04-20 23:41:13,Mexico City,MX,25.69,26,1017,thunderstorm,3.09,19.4285,-99.1277
2024-04-20 23:41:13,Miami,US,28.14,68,1017,few clouds,6.17,25.7743,-80.1937
2024-04-20 23:41:14,Milan,IT,11.18,49,1015,clear sky,3.6,45.4643,9.1895
2024-04-20 23:41:14,Milwaukee,US,6.07,46,1021,overcast clouds,7.2,43.0006,-87.9668
2024-04-20 23:41:15,Minneapolis,US,8.2,42,1023,broken clouds,7.72,44.98,-93.2638
2024-04-20 23:41:15,Minsk,BY,5.86,78,1016,overcast clouds,2.58,53.9,27.5667
2024-04-20 23:41:16,Mombasa,KE,28.23,78,1011,light rain,5.14,-4.0547,39.6636
2024-04-20 23:41:16,Monaco,MC,13.9,58,1014,scattered clouds,3.09,43.7314,7.419
2024-04-20 23:41:17,Monrovia,LR,28.87,86,1010,light rain,2.83,6.3005,-10.7969
2024-04-20 23:41:18,Montevideo,UY,23.14,62,1012,clear sky,2.57,-34.8335,-56.1674
2024-04-20 23:41:18,Montreal,CA,8.18,62,1010,overcast clouds,7.72,45.5088,-73.5878
2024-04-20 23:41:19,Moscow,RU,6.38,63,1024,overcast clouds,2.39,55.7522,37.6156
2024-04-20 23:41:19,Mumbai,IN,28.99,70,1007,haze,1.54,19.0144,72.8479
2024-04-20 23:41:20,Munich,DE,2.15,92,1021,overcast clouds,0.45,48.1374,11.5755
2024-04-20 23:41:20,Muscat,OM,26.01,79,1008,clear sky,2.92,23.6139,58.5922
2024-04-20 23:41:21,Nagoya,JP,19.98,54,1012,overcast clouds,1.16,35.1815,136.9064
2024-04-20 23:41:21,Nairobi,KE,17.81,97,1022,moderate rain,2.06,-1.2833,36.8167
2024-04-20 23:41:22,Naples,IT,11.76,84,1008,clear sky,2.06,40.8333,14.25
2024-04-20 23:41:22,Nashville,US,17.16,38,1021,clear sky,4.63,36.1659,-86.7844
2024-04-20 23:41:23,Nassau,US,16.4,67,1009,scattered clouds,4.63,40.7507,-73.5829
2024-04-20 23:41:24,New Delhi,IN,27.89,34,1006,haze,3.6,28.6128,77.2311
2024-04-20 23:41:24,New Orleans,US,28.51,63,1014,scattered clouds,8.23,29.9547,-90.0751
2024-04-20 23:41:25,New York,US,19.55,29,1011,clear sky,9.26,40.7143,-74.006
2024-04-20 23:41:25,Newcastle,AU,17.2,96,1026,light rain,6.69,-32.9272,151.7765
2024-04-20 23:41:26,Nice,FR,3.47,70,1017,clear sky,3.26,44,7.25
2024-04-20 23:41:26,Nicosia,CY,14.89,82,1012,few clouds,2.57,35.1667,33.3667
2024-04-20 23:41:27,Niigata,JP,9.97,87,1016,heavy intensity rain,2.06,37.9022,139.0236
2024-04-20 23:41:27,Nizhny Novgorod,RU,4.73,81,1025,clear sky,1,56.3287,44.002
2024-04-20 23:41:28,Nottingham,GB,7.09,75,1027,clear sky,3.58,52.9536,-1.1505
2024-04-20 23:41:28,Novosibirsk,RU,1.61,60,1029,clear sky,0,55.0411,82.9344
2024-04-20 23:41:29,Nuremberg,DE,4.49,82,1019,broken clouds,4.12,49.4478,11.0683
2024-04-20 23:41:29,Orlando,US,32.12,41,1015,clear sky,4.12,28.5383,-81.3792
2024-04-20 23:41:30,Osaka,JP,17.56,63,1012,overcast clouds,2.57,34.6937,135.5022
2024-04-20 23:41:31,Oslo,NO,4.47,79,1026,broken clouds,1.72,59.9127,10.7461
2024-04-20 23:41:31,Ottawa,CA,6.61,84,1010,broken clouds,4.12,45.4112,-75.6981
2024-04-20 23:41:32,Ouagadougou,BF,36.05,18,1005,broken clouds,0.91,12.3642,-1.5383
2024-04-20 23:41:32,Panama City,PA,30.59,66,1008,scattered clouds,5.66,8.9936,-79.5197
2024-04-20 23:41:33,Paris,FR,6.41,69,1027,clear sky,4.63,48.8534,2.3488
2024-04-20 23:41:33,Perth,AU,16.66,38,1019,clear sky,4.63,-31.9333,115.8333
2024-04-20 23:41:34,Philadelphia,US,20.19,32,1011,scattered clouds,8.75,39.9523,-75.1638
2024-04-20 23:41:34,Phnom Penh,KH,27.95,83,1006,few clouds,2.06,11.5625,104.916
2024-04-20 23:41:35,Phoenix,US,33.51,12,1011,few clouds,1.79,33.4484,-112.074
2024-04-20 23:41:35,Pittsburgh,US,12,49,1017,overcast clouds,3.58,40.4406,-79.9959
2024-04-20 23:41:36,Port-au-Prince,HT,28.27,67,1014,light rain,3.34,18.5392,-72.335
2024-04-20 23:41:37,Portland,US,19.59,31,1017,broken clouds,7.72,45.5234,-122.6762
2024-04-20 23:41:37,Porto,PT,17.96,66,1015,clear sky,1.03,41.1496,-8.611
2024-04-20 23:41:38,Prague,CZ,1.34,90,1015,clear sky,2.57,50.088,14.4208
2024-04-20 23:41:38,Pristina,XK,8.65,57,1010,broken clouds,2.57,42.6727,21.1669
2024-04-20 23:41:39,Pune,IN,26.16,50,1008,broken clouds,2.66,18.5196,73.8553
2024-04-20 23:41:39,Pyongyang,KP,11.04,74,1012,overcast clouds,3.26,39.0339,125.7543
2024-04-20 23:41:40,Quebec City,CA,9.09,53,1006,broken clouds,7.72,46.8123,-71.2145
2024-04-20 23:41:40,Quito,EC,13.53,86,1014,light rain,1.72,-0.2299,-78.5249
2024-04-20 23:41:41,Rabat,MA,13.04,94,1013,broken clouds,0,33.9911,-6.8401
2024-04-20 23:41:41,Raleigh,US,23.45,70,1012,broken clouds,1.34,35.7721,-78.6386
2024-04-20 23:41:42,Recife,BR,25.02,100,1012,clear sky,1.03,-8.0539,-34.8811
2024-04-20 23:41:42,Reykjavik,IS,8.81,100,1003,mist,12.35,64.1355,-21.8954
2024-04-20 23:41:43,Riga,LV,1.26,81,1017,clear sky,0.51,57,24.0833
2024-04-20 23:41:43,Rio de Janeiro,BR,23.22,70,1018,broken clouds,4.63,-22.9028,-43.2075
2024-04-20 23:41:44,Riyadh,SA,28.08,18,1006,scattered clouds,9.14,24.6877,46.7219
2024-04-20 23:41:45,Rome,US,20.38,63,1017,few clouds,3.6,34.257,-85.1647
2024-04-20 23:41:45,Rotterdam,NL,6.39,75,1024,broken clouds,6.69,51.9225,4.4792
2024-04-20 23:41:46,Sacramento,US,25.68,55,1016,clear sky,3.6,38.4666,-121.3177
2024-04-20 23:41:46,St. Louis,US,14.57,35,1024,clear sky,5.66,38.6273,-90.1979
2024-04-20 23:41:47,St. Petersburg,RU,0.37,80,1019,overcast clouds,2,59.8944,30.2642
2024-04-20 23:41:47,Salt Lake City,US,19.4,27,1020,scattered clouds,7.2,40.7608,-111.8911
2024-04-20 23:41:48,San Antonio,US,20.6,83,1014,overcast clouds,5.66,29.4241,-98.4936
2024-04-20 23:41:48,San Diego,US,20.65,66,1015,scattered clouds,6.17,32.7153,-117.1573
2024-04-20 23:41:49,San Francisco,US,18.28,67,1018,clear sky,7.72,37.7749,-122.4194
2024-04-20 23:41:49,San Jose,US,23.22,45,1018,clear sky,5.66,37.3394,-121.895
2024-04-20 23:41:50,San Juan,AR,24.31,40,1008,overcast clouds,4.39,-31.5375,-68.5364
2024-04-20 23:41:50,San Salvador,SV,29.63,64,1012,scattered clouds,2.57,13.6894,-89.1872
2024-04-20 23:41:51,Santiago,CL,20.91,50,990,broken clouds,5.66,-33.4569,-70.6483
2024-04-20 23:41:52,Santo Domingo,DO,28.39,75,1013,broken clouds,3.09,18.5001,-69.9886
2024-04-20 23:41:52,Sao Paulo,BR,19.28,86,1022,clear sky,5.14,-23.5475,-46.6361
2024-04-20 23:41:53,Sapporo,JP,5.72,81,1017,overcast clouds,4.62,43.0642,141.3469
2024-04-20 23:41:53,Seattle,US,22.2,27,1012,broken clouds,5.14,47.6062,-122.3321
2024-04-20 23:41:54,Seoul,KR,13.19,88,1010,broken clouds,1.54,37.5683,126.9778
2024-04-20 23:41:54,Shanghai,CN,15.55,94,1010,broken clouds,3,31.2222,121.4581
2024-04-20 23:41:55,Shenyang,CN,9.01,76,1013,mist,2,41.7922,123.4328
2024-04-20 23:41:55,Shenzhen,CN,24.27,90,1008,broken clouds,2.24,22.5455,114.0683
2024-04-20 23:41:56,Shiraz,IR,11.69,76,1018,clear sky,0,29.6036,52.5388
2024-04-20 23:41:56,Singapore,SG,25.78,98,1007,broken clouds,1.03,1.2897,103.8501
2024-04-20 23:41:57,Sofia,BG,7.93,83,1013,overcast clouds,2.06,42.6975,23.3242
2024-04-20 23:41:57,Stockholm,SE,-1.02,54,1019,few clouds,2.06,59.3326,18.0649
2024-04-20 23:41:58,Stuttgart,DE,3.7,88,1020,clear sky,2.06,48.7823,9.177
2024-04-20 23:41:58,Suva,FJ,27.71,78,1013,broken clouds,3.6,-18.1416,178.4415
2024-04-20 23:41:59,Sydney,AU,14.62,81,1028,few clouds,6.69,-33.8679,151.2073
2024-04-20 23:41:59,Taipei,TW,24.37,70,1005,light rain,2.57,25.0478,121.5319
2024-04-20 23:42:00,Tallinn,EE,0.33,73,1017,overcast clouds,1.03,59.437,24.7535
2024-04-20 23:42:01,Tampa,US,29.08,58,1016,clear sky,4.12,27.9475,-82.4584
2024-04-20 23:42:01,Tashkent,UZ,16.97,77,1010,clear sky,1.03,41.2646,69.2163
2024-04-20 23:42:02,Tbilisi,GE,18.84,55,1011,scattered clouds,3.09,41.6941,44.8337
2024-04-20 23:42:02,Tehran,IR,18.85,25,1013,scattered clouds,2.06,35.6944,51.4215
2024-04-20 23:42:03,Tel Aviv,IL,19.14,77,1013,clear sky,1.03,32.0833,34.8
2024-04-20 23:42:03,Thessaloniki,GR,13.36,74,1008,broken clouds,4.63,40.6403,22.9439
2024-04-20 23:42:04,Tianjin,CN,10.97,87,1012,mist,1,39.1422,117.1767
2024-04-20 23:42:04,Tokyo,JP,17.07,59,1013,broken clouds,4.63,35.6895,139.6917
2024-04-20 23:42:05,Toronto,CA,6.42,50,1016,overcast clouds,9.77,43.7001,-79.4163
2024-04-20 23:42:05,Toulouse,FR,11.99,43,1021,clear sky,3.6,43.6043,1.4437
2024-04-20 23:42:06,Tripoli,LY,16.07,74,1012,scattered clouds,8.56,32.8752,13.1875
2024-04-20 23:42:06,Tucson,US,31.19,8,1014,clear sky,3.58,32.2217,-110.9265
2024-04-20 23:42:07,Tunis,TN,17.89,53,1011,scattered clouds,7.32,34,9
2024-04-20 23:42:07,Turin,IT,5.07,52,1018,scattered clouds,4.85,45.1333,7.3667
2024-04-20 23:42:08,Ulaanbaatar,MN,0.07,93,999,snow,5,47.9077,106.8832
2024-04-20 23:42:08,Valencia,ES,11.89,69,1018,few clouds,1.15,39.3333,-0.8333
2024-04-20 23:42:09,Vancouver,CA,20.43,22,1012,broken clouds,7.72,49.2497,-123.1193
2024-04-20 23:42:09,Vienna,AT,4.92,80,1018,few clouds,7.2,48.2085,16.3721
2024-04-20 23:42:10,Vientiane,LA,31.13,41,1004,clear sky,1.53,17.9667,102.6
2024-04-20 23:42:11,Vilnius,LT,3.49,100,1015,overcast clouds,3.09,54.6892,25.2798
2024-04-20 23:42:11,Warsaw,PL,3.96,87,1015,broken clouds,5.66,52.2298,21.0118
2024-04-20 23:42:12,Washington D.C.,US,21.67,26,1009,scattered clouds,6.17,38.8951,-77.0364
2024-04-20 23:42:12,Wellington,NZ,12.91,95,1009,overcast clouds,9.26,-41.2866,174.7756
2024-04-20 23:42:13,Wuhan,CN,19.05,75,1009,overcast clouds,2.01,30.5833,114.2667
2024-04-20 23:42:13,Xi'an,CN,15.45,55,1011,scattered clouds,0.92,34.2583,108.9286
2024-04-20 23:42:14,Yangon,MM,26.98,83,1005,scattered clouds,3.09,16.8053,96.1561
2024-04-20 23:42:14,Yerevan,AM,14.09,47,1010,few clouds,1.54,40.1811,44.5136
2024-04-20 23:42:15,Zagreb,HR,8.96,68,1015,clear sky,4.63,45.8131,15.9775
2024-04-20 23:42:15,Zurich,CH,2.86,91,1022,overcast clouds,1.54,47.3667,8.55
2024-04-21 11:07:03,Abidjan,CI,31.98,70,1010,scattered clouds,5.14,5.3094,-4.0197
2024-04-21 11:07:04,Abu Dhabi,AE,28.02,43,1009,clear sky,2.81,24.4667,54.3667
2024-04-21 11:07:05,Abuja,NG,32.91,48,1010,few clouds,3.12,9.0574,7.4898
